Article name,SCIP number,Identifier,SVHC contained:,CAS:,ROHS Exemption:,Last Updated
Filter regulator LFR(F)-*,1ed1a7c7-b1c1-4279-8312-d7b460a7152b,552407,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Filter regulator LFR(F)-*,1ed1a7c7-b1c1-4279-8312-d7b460a7152b,8022557,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,3420165,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,3446205,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,3908950,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,4923634,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,4961890,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,5081731,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,5338496,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,537314,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,539962,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,540538,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,540608,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,540610,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,542407,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,542745,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,542915,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,543262,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,544450,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,544451,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,544452,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,544453,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,545468,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,545469,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,547430,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,547431,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,549135,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,550848,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,553848,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,553849,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,555689,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,555730,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,555733,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,555816,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,556157,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,556324,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,556352,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,559227,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,560931,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,561731,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,561792,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,564944,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,565428,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,565429,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,566380,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,566425,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,572935,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,572936,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,572937,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,573315,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,573530,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,573595,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,573712,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,573783,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,575664,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,575771,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,576047,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,576170,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,576534,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,576537,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,576538,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,576749,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,577032,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,577033,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,577482,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8024057,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8031684,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8032275,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8032277,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8071600,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8071962,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8072097,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8074415,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8076599,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8076601,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8076642,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8087285,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8087980,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8088010,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8094772,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8112422,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8112423,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8112424,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8112425,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8112426,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8115542,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8119586,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8132779,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8135504,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Assembly */LFR/FRM-*/FRC*,73f25c52-d8bc-4697-b28a-b72331a4adad,8135531,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,542408,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,552760,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,577541,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8037324,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8037619,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8038301,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8038361,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8043707,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8043757,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8043759,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8043762,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8044329,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8047340,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8047573,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8048296,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8063363,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8063851,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8077529,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8077530,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8083542,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8084448,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8090905,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8121598,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8121599,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8121600,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Pre-Pack */* LOE/LFR-*,9c95b250-b4a2-419e-bd3c-47fd040c7fc0,8121601,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,1307085,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,1307086,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,1351344,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,159586,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,159587,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,159620,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,159621,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,159622,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,159623,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,162680,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,162681,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,173820,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,173821,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,173822,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,173823,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,173824,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,173825,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,173826,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,173827,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,186479,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,186480,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,192575,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,192576,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,192577,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Lubricator LOE-*,307b1f8e-5e07-4c72-a1d1-6b803228dd05,4080921,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,152450,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,152480,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185707,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185708,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185709,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185710,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185711,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185712,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185713,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185714,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185715,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185716,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185717,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185718,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185719,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185720,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185721,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
Service unit *-/LFR-*/LFRS-*,374eff9d-29af-47c3-b0c1-4577c7ef3a9c,185722,Perfluorobutane sulfonic acid (PFBS) and its salts,,,2022-10-28
